Mean_MFCCs,Std_MFCCs,Mean_Spectral_Centroid,Std_Spectral_Centroid,Mean_Spectral_Rolloff,Std_Spectral_Rolloff,Mean_Zero_Crossing_Rate,Std_Zero_Crossing_Rate,Mean_Chroma,Std_Chroma,Mean_Tonnetz,Std_Tonnetz,Mean_RMS_Energy,Std_RMS_Energy,Label
-20.160913,54.021988,1932.5244471827564,548.0057390334858,2717.0138888888887,567.2575352978906,0.3851453993055556,0.16048421020350423,0.34289142,0.2965956,0.014724988924214796,0.09447871653407477,0.063237086,0.035611644,0
-25.952065,34.516224,1993.0584438662938,357.2855197623189,3281.25,215.8004268270802,0.31996372767857145,0.12023444091481034,0.40190452,0.2936147,0.01658909641470752,0.1666193994930442,0.1176321,0.043353137,1
-18.666353,38.479893,1549.0993069256428,350.2522681518939,2929.0364583333335,307.6810793987968,0.2683919270833333,0.08985510123226995,0.47284254,0.2948485,-0.03503544176273084,0.10596357351602845,0.1408943,0.06411401,1
-18.15562,37.629074,1620.2666449272024,283.4705997339214,2939.0625,278.4868608042846,0.27724609375,0.08332338909580043,0.48107275,0.28105497,0.02800882927119343,0.10590490133855669,0.098684326,0.039293036,1
-13.73556,22.08539,1595.5087625924334,381.91087278378865,2906.25,325.18993598533433,0.285888671875,0.12450908583306912,0.48113966,0.28704515,-0.03698768853570081,0.0963128822367944,0.1553107,0.05829395,1
-20.65192,34.914642,1689.308599946209,368.1472340666384,3213.9756944444443,359.194634018974,0.24989149305555555,0.097063570911132,0.36329445,0.29502556,-0.0035292018868589006,0.13157990987979482,0.12354542,0.06075812,1
-20.31291,37.823082,1274.9253012520833,55.47442726634717,2549.4791666666665,131.3104399529032,0.1650390625,0.046932044463811384,0.3455126,0.29841968,-0.004902909551968315,0.15390367942890512,0.11101369,0.064786494,1
-8.179468,15.43064,2130.828722273012,265.34851071389005,3624.0234375,72.23262548916932,0.3311767578125,0.05130831749953884,0.32113317,0.31288147,0.017763588565705184,0.15652748936844973,0.2152633,0.060860574,0
-17.403683,31.120789,1565.4990266773043,465.6652315694728,2671.875,714.6157035030659,0.26500355113636365,0.08565179693049742,0.39786643,0.28480577,-0.0008314900799066455,0.1326652034702701,0.14466709,0.062414467,0
-17.66531,31.269527,1826.7794082776152,395.68746665732425,2998.8839285714284,340.8762428250358,0.32421875,0.06675411120674316,0.41446868,0.28058213,-0.027079217879149707,0.13100241211736818,0.09755572,0.04712918,0
-18.494556,31.709694,1257.3766039158181,107.29125960331818,2640.13671875,155.16514870747582,0.1390380859375,0.048437001625696564,0.28139353,0.2895719,-0.002567728976588904,0.1796535518457933,0.13934869,0.06676358,1
-21.233728,21.449806,1831.735255706134,126.10383622057022,3304.0364583333335,91.31541144519097,0.2661946614583333,0.08263041152712716,0.3451278,0.27996138,0.036922919041314235,0.1672696960318113,0.15342148,0.030102579,1
-21.2374,32.150097,2129.3810104278587,242.45614701989348,3332.589285714286,142.99876141736513,0.36453683035714285,0.09370525096580155,0.3758409,0.29683676,-0.0001558353700179029,0.14333481994836983,0.14540155,0.05587453,0
-17.680483,31.294031,1501.4859874064364,378.1071660575633,2561.434659090909,704.0478691604314,0.25403941761363635,0.0799380929087193,0.3843009,0.28721097,0.007448360246979876,0.1307773472216156,0.1436597,0.070176095,0
-8.551804,16.285366,2320.260486696645,327.5513750730665,3663.0859375,87.49367827330708,0.4461669921875,0.0554170985910128,0.41538563,0.30255032,-0.02099024522373677,0.12904786092272985,0.19164333,0.052593805,0
-24.443329,40.951843,1857.6151741663061,265.30573870965304,3186.5234375,180.34177334273483,0.2618408203125,0.0958023335586758,0.34666142,0.27237916,0.020342592313321195,0.18880802282090328,0.1292672,0.071833774,1
-17.32657,35.835594,1451.6135801340704,455.2650729350122,2473.046875,754.8153723513391,0.202978515625,0.07438530153369705,0.35446015,0.29486066,0.014259055785158938,0.126478602852573,0.17214659,0.09637815,0
-18.542519,37.35574,1419.0108063356047,310.9618965671887,2520.2414772727275,531.2991344408711,0.1991299715909091,0.07873816611309549,0.30960324,0.28930268,0.006750403413794624,0.13503211291926098,0.13816687,0.08875548,0
-17.292326,32.78204,1382.2332325220905,218.9505941988022,2678.3854166666665,209.5181154740696,0.248779296875,0.0835078716336752,0.4617619,0.29557836,0.008161636380187,0.12008692220241292,0.1500428,0.046891,1
-26.304192,34.267475,1938.8011885889953,255.38056380536352,3193.359375,161.0074875632568,0.3140462239583333,0.10148477433024689,0.42864525,0.29844657,0.010683253819114792,0.15463396446756023,0.13496558,0.039689615,1
-19.882387,47.303246,1767.273987938334,557.3912458012912,2573.828125,577.8305045954355,0.383056640625,0.13250557833750948,0.46144503,0.27828205,-0.0029741947054468757,0.0503001902284437,0.073416054,0.043629695,0
-14.699016,40.222622,1773.0690009197835,497.8771848105541,2576.3888888888887,598.9105254672288,0.3569878472222222,0.11314891687513476,0.49984166,0.26992548,0.014711568382001867,0.08499163239720302,0.098511845,0.048297063,0
-26.006142,48.47285,1772.4824996433524,247.65691066701675,3167.2585227272725,153.37209544447092,0.30810546875,0.05753700543193086,0.34035915,0.30412647,0.012530533981637771,0.12539214860580428,0.09813218,0.07505335,1
-19.20801,32.8699,1528.4771477116508,319.83587696029446,2554.0364583333335,309.9621613629307,0.203857421875,0.043438511020228825,0.44966984,0.26764062,0.016784256346698175,0.10568886385176642,0.103351235,0.0402981,0
-13.846082,19.776573,1685.2967744182945,307.3006770467666,3229.6875,342.91802728567654,0.33837890625,0.11495140375754477,0.44537705,0.28935358,0.009664812468797681,0.0870665284473691,0.14562958,0.030607965,1
-14.263451,23.327585,1857.372000756494,383.2851724019292,3352.34375,233.13997522277256,0.38916015625,0.14177488046101935,0.48488012,0.26749182,-0.013050067709107611,0.0966422745022665,0.11046131,0.028183587,1
-16.009628,31.685896,1701.6700711688413,539.7450204690459,2620.703125,566.0355737512909,0.370458984375,0.13765514464264725,0.4212747,0.25487193,0.01730169569309596,0.05041913334649507,0.101418376,0.048842732,0
-17.777725,33.84032,1319.2862875968162,434.77855200812724,2327.734375,816.1659522255665,0.180419921875,0.04864430732157816,0.36616823,0.29982364,0.009184366664274435,0.1374212878147469,0.16210131,0.07197198,0
-19.429142,30.71566,1542.7369942011487,229.482096543621,2887.5,91.68959822070876,0.25595703125,0.08641689793682389,0.48639292,0.2999042,0.00472725238596043,0.09740753474494009,0.1345089,0.02315092,1
-19.034735,41.96258,1503.6063805951255,421.82504406337404,2590.401785714286,612.2671629302152,0.27273995535714285,0.09406440589645258,0.52924204,0.29761422,0.001001967148001655,0.12164460888267828,0.11605526,0.06139328,1
-26.455097,41.600613,2089.6172258246665,420.9333706409126,3266.6015625,196.42990904513616,0.35040283203125,0.12915799095130498,0.30406138,0.31092682,0.003778003188982844,0.13129419868441702,0.119770885,0.06320842,0
-13.932085,19.043608,1691.4946511934836,374.28925493942165,2827.566964285714,660.2979843471975,0.24051339285714285,0.06439066297841345,0.38429978,0.27162713,-0.016761406977613844,0.11235335699915233,0.1719208,0.0385364,0
-19.016468,38.45737,1699.9318697947535,554.957439277744,2790.1785714285716,586.7394596911593,0.36314174107142855,0.0777284483987332,0.43644282,0.29388958,-0.007500730123195914,0.07046024613655202,0.11398036,0.05983679,1
-17.235834,34.573357,1407.894166474082,411.6978803561132,2667.96875,670.0059892032174,0.20090553977272727,0.07101104640272447,0.35899106,0.3043239,0.014443777381889015,0.10702406271261214,0.16749978,0.09550042,0
-15.182523,44.83401,1785.242833878773,437.11811519200285,2648.4375,500.30508270579264,0.35244140625,0.0995942467065783,0.49991596,0.28474376,-0.014898252927143873,0.0824820279134519,0.05901865,0.033902623,0
-16.91491,28.905876,1599.6139590275568,258.4686619162126,2841.5178571428573,334.6884036340437,0.26255580357142855,0.03790999514749464,0.49815091,0.30694243,-0.02199796885439783,0.12340902601549074,0.12361246,0.045065686,0
-25.03849,52.25955,2029.533966715887,469.6139801729863,3221.590909090909,242.3597885915941,0.33003373579545453,0.1666762911432052,0.29660803,0.2931927,0.03560967499491797,0.2310516128969017,0.11826363,0.08657486,0
-19.298943,31.944304,1522.5148466832313,319.1487863809768,2755.2083333333335,298.29930628225105,0.2779947916666667,0.10474122852795581,0.44878975,0.27776343,0.031361142936108644,0.11058953126304921,0.14452234,0.06415695,1
-20.344402,36.64628,1495.2340188777016,272.65504387769124,2606.25,93.0770115448761,0.29375,0.09453992567368942,0.46531788,0.272417,0.011133690220478143,0.05053855839827458,0.13395551,0.055359505,1
-13.511028,20.824717,1732.3894219947917,378.1367838093859,2625.390625,579.9339572532296,0.310009765625,0.07512820729852981,0.35533428,0.26821265,0.03719103587994604,0.14554744101545847,0.18501122,0.05857124,0
-16.768064,27.527113,1820.518705543257,401.95209143602796,3240.234375,386.6250281002455,0.37353515625,0.1091233036802279,0.4277863,0.27101654,-0.03172881702924116,0.1115390642756432,0.10877967,0.03914847,1
-12.030633,23.73148,1766.295012348479,8.757017669970095,2983.0729166666665,83.79996307137544,0.21907552083333334,0.029232604560771987,0.3783819,0.27675042,0.01816387821953453,0.10608129353108602,0.09835867,7.8264944e-05,1
-18.733982,32.256535,1310.1313571175733,230.85884505527432,2667.48046875,219.53713622975033,0.16375732421875,0.05423271587474992,0.28316617,0.28622535,-0.00021949294413937484,0.16862688000943293,0.13247666,0.063889064,1
-23.71429,32.5798,1563.2545187877683,266.90400849765047,2849.3923611111113,307.21502791173333,0.20128038194444445,0.06403780733829312,0.33975187,0.2871474,-0.0018614008108950848,0.16662924525485528,0.15174812,0.08710172,1
-28.877796,47.173256,1946.8003241764293,310.7159638493753,3240.8854166666665,195.26040972036975,0.3034939236111111,0.10280845459206633,0.3530046,0.29126796,0.028575695518342686,0.16491710964095074,0.097976476,0.06547351,1
-16.816898,31.852505,1357.2894066861713,434.9346346483068,2408.984375,811.0339274618175,0.174072265625,0.059006622363057974,0.2783244,0.2808801,0.0371652749587834,0.1578488138891292,0.18816315,0.093316354,0
-16.492636,40.230278,1444.1769941292082,392.4785450316064,2506.1383928571427,749.1387852747963,0.28829520089285715,0.06767326337040572,0.38115105,0.279415,0.01704527356096632,0.10864565706096628,0.122379765,0.06086638,1
-19.992977,33.05682,1418.5119282127212,162.93792859277346,2638.18359375,190.21610117409625,0.19683837890625,0.06504248876396271,0.3381661,0.28418824,-0.03081886827132548,0.14231270453253372,0.12580004,0.064750664,1
